GiftId,TripId
76305,2021
94435,2021
52210,2021
37655,2021
31763,2021
66309,1458
24412,1458
59351,1458
55296,1458
73443,1458
43743,1458
50144,1458
33974,1458
42622,1458
34648,1458
64088,1458
77879,1458
46167,1458
89410,1458
31452,1458
77084,1458
11624,1458
51871,1458
46980,1458
4276,1458
17799,1458
34166,1458
6832,1458
62602,1458
7188,1458
29145,1458
8388,1458
61740,1458
1006,1458
19870,1458
18344,1458
9170,1458
97017,1458
98657,1458
63649,1458
90867,1458
51452,1458
66343,1458
65208,1458
71282,1458
35823,1458
23321,1458
88405,460
9915,460
23788,460
46606,460
72608,460
95019,460
32015,460
18518,460
97923,460
87480,460
28463,460
89383,460
31214,460
13654,460
51606,460
1010,460
49014,460
45273,460
13085,460
51524,460
68337,460
98276,460
98841,460
80555,460
32398,460
56033,460
37696,460
5771,460
33863,460
65137,460
24327,460
55351,460
2021,460
88800,460
81092,460
95839,460
10461,460
95450,460
87347,460
10013,460
77621,460
98154,460
68530,460
12743,3060
31897,3060
16293,3060
94868,3060
64513,3060
6312,3060
35567,3060
95787,3060
19113,3060
47321,3060
69934,3060
77359,3060
85961,3060
35226,3060
54673,3060
1011,3060
56805,3060
66146,3060
7537,3060
36881,3060
53035,3060
8933,3060
19487,3060
99764,3060
53599,3060
25395,3060
49970,3060
55932,3060
24455,3060
96346,3060
43626,1803
53270,1803
1559,1803
90171,1803
42093,1803
86308,1803
89938,1803
88134,1803
25319,1803
8170,1803
1012,1803
65850,1803
85912,1803
49863,1803
35391,1803
70447,1803
17526,1803
9225,1803
35759,1803
3133,1803
15114,1803
15485,1803
86166,1803
67172,1803
29829,1803
25883,1803
20290,1803
11147,1803
22525,1803
45966,1803
90466,1803
36924,1803
32641,2020
1013,2020
37480,2020
33544,2020
67304,2020
92233,2020
80461,2020
10858,2020
12932,2020
9165,2020
68724,2020
91835,2020
35880,2020
67857,2020
79609,2020
99259,2020
45939,2020
93045,2020
99646,2020
66344,2020
79614,2020
89125,2020
98038,2020
40063,2020
6013,2020
14903,2020
98908,2020
53539,2020
60858,1919
21386,1919
60001,1919
64876,1919
2050,1919
11297,1919
96300,1919
30131,1919
99319,1919
25104,1919
56523,1919
59272,1919
99546,1919
69602,1919
44206,1919
32009,1919
27270,1919
5116,1919
18894,1919
82265,1919
5908,1919
8014,1919
82285,1919
8740,1919
38322,1919
9457,1919
83277,1919
52495,1919
98168,1919
1015,1919
2452,1919
9705,1919
91289,1919
57267,1919
95520,1919
46559,1919
29871,1919
51969,837
25341,837
48296,837
97760,837
67463,837
94986,837
21349,837
56222,837
37874,837
31182,837
59144,837
59192,837
96295,837
77227,837
20102,837
1965,837
1016,837
43997,837
56108,472
92690,472
82958,472
87826,472
75096,472
9984,472
37865,472
86351,472
49389,472
76203,472
37491,472
39137,472
36239,472
13290,472
43018,472
55604,472
72374,472
78739,472
10131,472
25522,472
80054,472
58550,472
98620,472
1017,472
43189,472
91013,472
24763,472
27799,472
50968,472
25710,472
24614,472
29369,472
45422,472
99460,472
17848,472
8588,3569
75518,3569
4830,3569
48280,3569
38253,3569
74207,3569
48416,3569
48271,3569
12125,3569
79218,3569
45033,3569
86758,3569
98496,3569
44453,3569
71351,3569
94702,3569
27264,3569
28836,3569
50378,3569
5649,3569
1018,3569
54068,3569
89035,3569
74475,3569
55441,981
26846,981
80065,981
72520,981
82730,981
1019,981
54050,981
12768,981
21963,981
66340,981
15958,981
77390,981
30864,981
17736,981
56118,981
67784,981
57421,981
15865,981
74664,981
83785,981
65032,981
81756,981
36798,981
34240,981
78465,981
97292,854
66198,854
90726,854
71658,854
12000,854
68097,854
85386,854
56557,854
12594,854
21939,854
60874,854
26130,854
98591,854
77867,854
75655,854
14582,854
6543,854
69717,854
28946,854
27949,854
40533,854
80618,854
1079,854
77073,854
69762,854
48430,854
9928,854
21660,854
2568,854
74684,854
44528,854
61944,854
37115,854
1020,854
92779,854
1021,3897
26046,3897
99923,3897
51122,3897
8898,3897
22803,3897
9163,3897
38551,3897
54958,3897
76223,3897
53174,3897
20639,3897
32877,3897
2991,3897
40811,3897
9809,2665
59517,2665
47852,2665
13257,2665
26307,2665
4950,2665
95068,2665
97626,2665
40161,2665
2576,2665
1022,2665
31153,2665
28256,2665
20108,2665
48482,2665
8985,2665
22618,2665
94562,2665
71576,2665
73470,2665
9701,2665
20798,2665
80811,1121
21283,1121
57013,1121
69299,1121
34661,1121
66702,1121
98689,1121
43885,1121
63935,1121
10611,1121
69595,1121
51196,1121
50234,1121
64220,1121
63427,1121
73707,1121
42385,1121
6001,1121
39762,1121
40683,1121
18380,1121
97792,1121
45577,1121
10923,1121
1023,1121
58818,1121
36448,1121
16437,1121
53659,1121
71997,1121
70273,1121
93991,1121
24034,1121
46240,1121
9947,1121
64864,1121
70274,1121
78288,1121
39186,970
61933,970
93618,970
79423,970
56885,970
77186,970
34318,970
28061,970
32973,970
81544,970
55819,970
94492,970
86112,970
9282,970
85179,970
1024,970
46359,970
58042,970
26041,970
77834,970
90518,970
44079,970
88427,970
70263,970
2976,970
88677,970
4419,970
19242,970
36198,970
31126,970
82040,970
25317,970
69393,970
82527,970
20687,3
33596,3
16112,3
74344,3
3784,3
20457,3
30217,3
76242,3
28552,3
90108,3
1265,3
64993,3
99660,3
59929,3
23417,3
41924,3
16596,3
39996,3
30407,3
24954,3
83081,3
35653,3
6625,3
38079,3
71572,3
98153,3
46823,3
34543,3
54167,3
66857,3
62005,3
1025,3
58993,3
44561,3
44215,3
53370,3
21733,3
46504,3
21689,3
91991,3
24050,3
8285,3
1691,3
49508,3
76316,1852
84198,1852
43851,1852
13454,1852
99521,1852
83763,1852
65494,1852
32771,1852
61882,1852
74382,1852
1026,1852
29823,1852
45719,1852
83341,1852
98132,1852
44150,1852
63421,3840
47351,3840
19058,3840
49891,3840
1027,3840
41718,3840
27475,3840
32860,3840
40605,3840
60413,3840
3429,3840
85429,3840
29595,3840
34150,3840
36807,3840
9250,3840
75912,3840
47926,3840
71329,3840
80899,3840
75288,3840
36208,3840
5149,3840
56912,3840
66175,3840
32670,3840
25179,3840
76506,3840
86857,559
27910,559
1038,559
92687,559
99331,559
99131,559
11986,559
11296,559
48329,559
93462,559
13524,559
3209,559
24009,559
17006,559
1329,559
71239,559
96545,559
69376,559
41207,559
47967,559
52117,559
12687,559
1029,559
27604,559
49784,559
99768,559
88085,559
14061,559
26171,559
24731,559
49595,559
5799,1774
89390,1774
71844,1774
60277,1774
68225,1774
1030,1774
19409,1774
48098,1774
11821,1774
71991,1774
54083,1774
73377,1774
52545,1774
38156,1774
17047,614
18948,614
14130,614
17988,614
6745,614
8558,614
20701,614
88667,614
15102,614
28299,614
75502,614
19969,614
48320,614
96795,614
59418,614
26829,614
13222,614
78279,614
55839,614
50908,614
70756,614
17665,614
32036,614
30114,614
1031,614
29401,614
61009,614
94527,614
68623,614
42310,614
80704,614
43588,614
28735,614
25657,614
86183,614
5214,614
31175,614
60418,614
56463,1209
3321,1209
23439,1209
58597,1209
22725,1209
43400,1209
23184,1209
22377,1209
65295,1209
25890,1209
85168,1209
73824,1209
60308,1209
82942,1209
36029,1209
44044,1209
49462,1209
19727,1209
5247,1209
79250,1209
80406,1209
97893,1209
49927,1209
1033,1209
24119,1209
12217,1209
19255,1209
31784,1209
40106,1209
71212,1209
44656,1209
42542,1209
91143,1209
40594,1209
54495,1209
99394,1209
68721,1209
1034,1297
84480,1297
81987,1297
43645,1297
62097,1297
24552,1297
2655,1297
36157,1297
44458,1297
9932,1297
40366,1297
4327,1297
45523,1297
76035,1297
91283,1297
98533,1297
77927,1297
96916,1297
6559,1297
93015,1297
56272,1297
70170,1297
99611,1297
51399,1297
37174,1297
94143,1297
4823,1297
95132,1297
99120,1297
58325,166
4766,166
33210,166
76942,166
96112,166
99847,166
31995,166
8528,166
13738,166
11341,166
71945,166
6326,166
1035,166
43674,166
16676,166
70850,166
57373,166
41930,166
86482,166
44437,166
25652,166
76629,166
94237,166
80985,166
5811,166
3202,166
6665,166
62338,166
19017,166
75532,166
16462,166
22147,166
73742,166
27759,166
13458,166
36241,3381
38938,3381
8202,3381
85570,3381
37195,3381
18898,3381
93916,3381
67979,3381
15242,3381
10231,3381
96367,3381
22285,3381
3111,3381
34889,3381
1036,3381
79940,3381
22468,3381
34894,3381
49644,3381
88796,3381
27271,3381
70420,3381
70800,3381
74343,3381
81370,3381
94719,3381
66445,3381
11043,3381
50768,3381
81134,3381
10697,2988
77454,2988
3382,2988
78840,2988
44914,2988
1544,2988
42685,2988
25365,2988
1039,2988
52386,2988
15898,2988
63495,2988
85536,2988
27003,2988
21439,2988
8009,2988
13302,2988
58220,2988
14098,2988
9979,2988
90143,2988
14991,2988
37823,2988
92922,2988
14240,2988
38204,2988
95207,2988
73773,2988
48989,2988
14085,2988
78058,2988
79098,2988
42931,2988
74799,2988
65702,2988
17042,2988
60926,2988
68265,2988
43705,2988
8883,2988
41152,2242
1040,2242
2736,2242
62064,2242
48550,2242
1336,2242
47754,2242
70900,2242
85845,2242
82287,2242
62693,2242
56838,2242
39374,2242
25817,2242
71291,2242
93628,2242
57870,2242
79669,1053
96339,1053
61053,1053
58711,1053
73631,1053
15449,1053
30868,1053
24993,1053
35253,1053
51756,1053
6791,1053
89607,1053
70369,1053
85372,1053
20786,1053
26697,1053
72131,1053
24479,1053
74625,1053
66898,1053
60998,1053
78508,1053
99334,1053
49459,1053
1041,1053
86868,1053
93593,1053
84229,1053
95101,1053
57741,1053
81578,1053
21521,1053
35271,1053
96741,1053
34148,1053
45005,1053
2405,1053
92357,3937
86325,3937
43928,3937
21083,3937
36579,3937
61659,3937
43223,3937
47487,3937
65409,3937
93178,3937
97216,3937
44151,3937
1042,3937
66154,3937
52484,3937
61302,3129
47014,3129
53622,3129
94691,3129
41575,3129
95496,3129
72008,3129
89854,3129
27108,3129
12429,3129
14946,3129
90809,3129
60809,3129
66934,3129
95039,3129
82020,3129
62685,3129
50184,3129
1044,3129
7197,3129
1306,3129
50264,3129
96251,3129
39113,3129
82357,3129
74434,3129
16847,3129
56306,2718
85183,2718
95456,2718
74369,2718
33476,2718
54228,2718
8433,2718
87600,2718
35064,2718
60261,2718
82889,2718
3186,2718
97405,2718
18312,2718
78183,2718
54396,2718
30081,2718
1045,2718
88191,2718
82434,2718
13540,2718
17536,2718
65257,2718
93242,2718
87935,2718
78258,2718
33030,2718
12917,2718
26756,2718
10999,2718
51120,2718
38999,2718
52615,2718
85353,2718
91978,2718
21678,3763
89364,3763
38114,3763
20410,3763
55831,3763
75916,3763
18804,3763
20533,3763
65097,3763
12501,3763
82649,3763
49723,3763
6827,3763
23797,3763
87333,3763
32847,3763
98920,3763
61525,3763
26748,3763
72221,3763
9424,3763
52962,3763
10959,3763
5510,3763
1046,3763
57103,3763
80158,3763
98990,3763
90521,3763
38106,3763
82747,3763
3542,3763
94344,3763
88877,3763
90948,3763
30109,3763
31614,3763
51786,3763
33278,3900
42891,3900
85157,3900
60010,3900
67631,3900
86643,3900
58749,3900
70007,3900
15264,3900
2325,3900
17154,3900
94058,3900
42540,3900
88681,3900
57621,3900
62768,3900
62156,3900
6747,3900
1047,3900
89606,3900
80410,3900
77956,3900
38361,3900
7659,3900
92270,3900
9377,3900
13564,3823
88234,3823
99763,3823
73850,3823
22023,3823
7544,3823
24408,3823
94224,3823
96961,3823
60251,3823
69300,3823
89582,3823
11899,3823
96755,3823
1048,3823
17451,3823
3715,3823
28750,3823
11084,3823
79771,3823
14905,3823
40493,3823
68274,267
20180,267
76234,267
12150,267
8538,267
78832,267
28085,267
24237,267
17692,267
38967,267
72531,267
7081,267
57256,267
1049,267
73329,267
84690,267
72473,267
16012,267
17327,267
95633,267
22630,267
13140,267
97383,267
54775,267
49835,267
48378,267
36353,267
95906,267
30532,267
27812,267
81593,267
25509,267
64026,267
88026,904
1050,904
84311,1975
69711,1975
7667,1975
29273,1975
57737,1975
49958,1975
35860,1975
44740,1975
79694,1975
26715,1975
86665,1975
52244,1975
42868,1975
63457,1975
16901,1975
37502,1975
72259,1975
36291,1975
89345,1975
6871,1975
1808,1975
1052,1975
15139,1975
19518,1975
53097,1975
62058,1975
15750,1975
34582,1975
30668,1975
97186,1975
62665,3478
24414,3478
94608,3478
1053,3478
8157,3478
67319,3478
42666,3478
3181,3478
38299,3478
4254,3478
1790,3478
39028,3478
21414,3478
16926,3478
76508,1482
22495,1482
22882,1482
28731,1482
12883,1482
17149,1482
66474,1482
95033,1482
1054,1482
79160,1482
76955,1482
77471,1482
1848,1482
44327,1482
58360,1482
26325,1482
95336,1482
16634,1482
34557,1482
95638,1482
4738,1700
14897,1700
38986,1700
92755,1700
76306,1700
92209,1700
68188,1700
46520,1700
35872,1700
77370,1700
70094,1700
16052,1700
37701,1700
65493,1700
88336,1700
72508,1700
30814,1700
46147,1700
13105,1700
51341,1700
96784,1700
2339,1700
65367,1700
1055,1700
65384,1700
3976,1700
4515,1700
67159,1700
31906,1700
58639,1700
50921,1700
33656,1700
39590,2961
31428,2961
9260,2961
68666,2961
88327,2961
73510,2961
63560,2961
51793,2961
99077,2961
1056,2961
17742,2961
64118,2961
21943,2961
3869,2961
6469,2961
95399,435
45300,435
32469,435
98107,435
1057,435
7063,435
86883,435
50222,435
95814,435
43276,435
49825,435
58919,435
31140,435
87588,435
4513,435
30806,435
66592,435
19911,435
13221,435
12677,435
92221,435
22872,435
38312,435
1058,3352
27397,3352
1224,3352
13502,3352
77002,3352
37306,3352
41720,3352
1821,3352
36889,3352
72005,3352
57723,3352
85699,3352
36766,3352
97522,3352
24790,3352
27331,3352
38315,3352
61382,3352
12006,3352
55901,3132
28233,3132
1061,3132
77644,3132
75768,3132
46849,3132
2957,3132
9738,3132
49820,3132
12755,3132
46327,3132
58709,3132
32767,3132
78870,3132
92494,3132
26843,3132
53158,3132
21613,2568
8597,2568
75480,2568
78913,2568
92426,2568
6235,2568
99828,2568
82698,2568
12704,2568
33517,2568
53663,2568
12625,2568
8036,2568
68452,2568
46471,2568
94972,2568
82538,2568
39577,2568
31869,2568
31135,2568
86107,2568
18961,2568
44753,2568
81155,2568
82139,2568
69991,2568
1062,2568
3830,992
19803,992
11391,992
61707,992
99264,992
14951,992
14792,992
1063,992
57119,992
76711,992
82951,992
92362,992
46461,992
90828,992
28935,992
26185,992
37594,992
8712,992
56801,992
97142,992
75215,992
71061,992
73179,992
61766,992
5953,992
36466,992
43687,992
31988,992
29127,992
98366,992
10750,992
69044,992
78333,3271
33303,3271
85548,3271
21002,3271
86254,3271
8827,3271
65806,3271
72713,3271
68954,3271
78416,3271
97296,3271
27383,3271
14316,3271
97051,3271
99336,3271
2555,3271
20753,3271
35040,3271
16005,3271
76858,3271
30789,3271
90002,3271
35044,3271
48992,3271
82712,3271
55183,3271
15439,3271
39861,3271
86083,3271
76469,3271
44169,3271
16985,3271
1064,3271
87934,3271
82393,3271
22049,3271
94929,3271
82119,1049
22739,1049
98861,1049
50759,1049
65285,1049
99390,1049
57343,1049
79660,1049
1066,1049
36493,1049
84702,1049
48535,1049
81271,1049
99136,1049
27486,1049
87362,1049
31261,1049
74763,1049
94696,1049
13407,1049
94293,1049
33752,1049
23821,1049
25752,1049
43730,1049
44230,1049
70980,1049
99798,1049
8742,1049
10334,1049
59474,1049
86589,2487
83477,2487
59626,2487
94135,2487
1067,2487
8080,2487
71148,2487
70137,2487
90795,2487
14943,2487
72707,2487
75995,2487
48488,2487
34634,2487
87030,2487
65558,2487
10861,2487
60650,2487
36660,2487
3334,2487
74188,2487
54714,2487
79536,2487
72548,2487
91673,2487
5355,2487
23485,2487
28934,2487
90920,2487
31885,2487
70806,2487
8821,2487
15723,2936
67381,2936
18575,2936
50265,2936
82400,2936
15235,2936
18524,2936
19676,2936
44570,2936
51566,2936
31528,2936
19376,2936
4388,2936
10404,2936
93144,2936
58158,2936
57903,2936
76594,2936
14309,2936
68542,2936
25110,2936
7012,2936
61803,2936
70449,2936
99605,2936
34412,2936
19060,2936
90378,2936
1068,2936
44350,2936
99834,2936
11924,2936
96628,2936
59691,2936
38645,2936
98314,2936
24615,2936
65102,2936
16071,2936
97580,2936
86229,2721
16009,2721
10791,2721
15132,2721
97818,2721
83970,2721
59029,2721
4761,2721
18310,2721
79571,2721
94283,2721
47146,2721
66046,2721
27178,2721
73837,2721
59552,2721
1069,2721
48954,2721
44184,2721
91395,2721
90077,2721
10931,2721
61217,2721
38198,2721
87880,2721
37980,2721
91926,2721
76380,2721
57396,2721
86438,2721
67484,2721
85235,2721
4136,2721
40954,2721
41323,249
47252,249
15549,249
36366,249
42211,249
71959,249
76970,249
1071,249
93053,249
24925,249
11566,249
20728,249
35389,249
27203,249
98507,249
38117,249
26481,249
16952,249
40088,2653
43970,2653
2623,2653
1072,2653
20285,2653
79572,2653
54114,2653
74771,2653
48548,2653
95493,2653
16523,2653
70414,2653
29422,2653
72415,2653
29374,2653
82758,2653
40721,2653
16900,2653
89256,2653
71773,2653
78248,2653
57726,2653
42978,2653
50152,2653
69245,2653
25378,2653
75378,2653
93120,2653
43195,2653
90452,2653
31152,2653
69657,2653
43654,2653
73753,2653
73878,2653
51170,3473
85937,3473
87594,3473
36611,3473
43670,3473
69077,3473
98669,3473
95983,3473
97870,3473
71534,3473
25600,3473
92782,3473
21531,3473
73359,3473
95044,3473
76949,3473
38151,3473
1073,3473
51368,1670
54027,1670
43084,1670
42490,1670
52455,1670
60804,1670
74636,1670
14496,1670
39679,1670
15117,1670
57938,1670
1078,1670
70749,1670
25489,1670
54745,1670
98326,1670
21343,1670
17583,1670
4860,1670
56537,1670
54641,1670
47583,1670
66602,1670
97982,1670
13043,1670
20386,1670
43082,1670
31416,1670
8867,1670
54786,1670
64976,1670
94892,1670
83088,1670
60679,1670
19753,1670
17229,1079
59723,1079
98770,1079
25455,1079
73012,1079
22838,1079
41552,1079
40157,1079
1752,1079
92598,1079
8216,1079
63869,1079
30252,1079
61900,1079
1080,1079
31092,1079
83550,1079
64208,1079
76523,1079
92146,1079
39520,1079
14887,1079
78073,1079
50457,1079
86605,1079
98523,1079
37790,1079
32952,1079
85735,1079
55239,1079
22389,1079
76968,1079
10738,2493
13720,2493
75372,2493
31236,2493
77648,2493
46961,2493
59654,2493
1081,2493
94664,2493
9318,2493
99353,2493
97160,2493
54266,2493
96237,2493
81469,2493
81481,2493
35469,2493
84063,2493
62628,2493
64159,2493
87448,2493
6424,2493
76937,2493
89691,2493
79742,2493
13143,2493
58018,2493
82641,648
86944,648
1754,648
15535,648
35386,648
96387,648
8399,648
48996,648
59195,648
95938,648
91353,648
26778,648
61267,648
42934,648
43932,648
22919,648
24476,648
21764,648
68799,648
61495,648
1082,648
90816,192
60925,192
24136,192
82980,192
95619,192
1940,192
86814,192
30090,192
92316,192
63597,192
56368,192
83576,192
59674,192
79494,192
27469,192
99603,192
45955,192
95160,192
1084,192
96415,192
53153,192
84191,192
15696,192
16606,192
17379,192
18537,192
79331,192
40741,192
80780,192
23491,192
76628,192
54562,192
63700,192
87778,192
7545,192
37946,192
78999,880
50426,880
88227,880
20553,880
40336,880
93027,880
80219,880
79197,880
52235,880
33213,880
22207,880
6478,880
33626,880
95204,880
26390,880
53947,880
73115,880
71039,880
25106,880
18550,880
24973,880
90718,880
32317,880
4628,880
89450,880
96348,880
36380,880
90059,880
27575,880
66849,880
64810,880
1085,880
47214,880
4548,2892
98929,2892
54999,2892
73561,2892
53085,2892
49916,2892
30781,2892
57234,2892
59930,2892
99300,2892
73795,2892
89907,2892
24305,2892
17949,2892
49986,2892
14835,2892
7074,2892
13639,2892
1087,2892
84133,2892
11023,2892
37721,2892
67837,2892
3241,2892
51366,2892
24606,3262
91727,3262
33805,3262
94145,3262
98938,3262
7072,3262
1088,3262
83757,3262
73311,3262
21183,3262
45693,3262
98982,3262
70998,3262
77056,3262
58124,3262
59078,3262
23354,3262
77832,3262
77323,3262
69734,3262
90572,3871
23866,3871
13695,3871
93999,3871
13191,3871
1089,3871
94090,3871
59527,3871
40198,3871
30576,3871
1482,3871
40947,3871
10375,3871
59996,3871
99078,3871
48147,3871
46159,3871
86074,3871
27407,3871
51066,3871
6709,3871
25594,3871
14689,3871
21545,3871
48997,3871
28387,3871
15876,3871
1797,3871
72908,3871
20554,1260
79865,1260
63941,1260
65278,1260
25699,1260
96371,1260
38542,1260
34006,1260
65308,1260
29398,1260
1091,1260
70909,1260
57517,1260
97931,1260
57033,1260
5465,1260
73269,1260
17305,1260
84071,1260
83850,2870
84427,2870
97735,2870
11831,2870
7147,2870
85608,2870
1872,2870
25782,2870
86516,2870
91150,2870
7254,2870
81884,2870
16068,2870
83159,2870
59157,2870
68831,2870
4376,2870
73044,2870
10247,2870
21817,2870
30205,2870
23048,2870
1094,2870
12576,2870
37713,2870
84686,2870
88127,2870
73633,2870
18730,2870
61407,2870
57348,2870
44160,2870
93990,2870
76873,2870
9597,2870
93392,2870
50879,2870
14001,2067
79205,2067
38118,2067
72517,2067
21046,2067
99346,2067
76411,2067
91501,2067
44427,2067
2002,2067
37635,2067
31302,2067
1095,2067
94954,2067
25750,2067
56596,2067
49643,2067
16591,2067
37236,2067
24904,2067
93063,2067
58299,2067
34575,2067
89328,2067
52062,2067
68965,2067
23670,2067
8788,2067
27850,2067
87469,2067
90714,2067
81304,2067
69462,2067
84511,2067
83266,2067
36934,1982
40789,1982
41325,1982
35944,1982
72826,1982
1097,1982
90661,1982
57296,1982
85466,1982
90130,1982
71243,1982
15381,1982
30825,1982
75371,1982
90708,1982
51977,1982
44615,1982
7065,1982
66313,1982
23393,1982
73337,1982
44747,1982
58506,1982
76681,2904
49247,2904
37690,2904
75880,2904
9638,2904
27234,2904
36692,2904
96672,2904
42234,2904
28621,2904
24890,2904
32293,2904
38968,2904
68761,2904
71869,2904
47528,2904
61571,2904
13137,2904
50372,2904
98425,2904
60704,2904
76248,2904
80996,2904
95095,2904
44474,2904
17690,2904
69862,2904
12087,2904
47119,2904
18365,2904
19780,2904
50668,2904
21468,2904
1099,2904
32884,2904
85791,2904
14873,2904
72647,2904
22479,2904
69470,2904
37023,2904
58824,2904
69698,2904
47795,2904
18044,2904
19632,2429
76603,2429
47455,2429
56583,2429
15939,2429
3750,2429
48563,2429
90529,2429
58238,2429
48019,2429
12212,2429
58179,2429
22271,2429
29741,2429
97803,2429
74703,2429
88528,2429
18814,2429
59518,2429
75265,2429
31362,2429
42900,2429
23829,2429
37774,2429
31551,2429
57322,2429
48314,2429
84417,2429
49503,2429
57211,2429
93749,2429
41740,2429
14730,2429
1100,2429
9246,2429
60084,2429
20043,3927
85057,3927
64191,3927
1962,3927
45875,3927
34568,3927
22851,3927
35747,3927
90401,3927
70936,3927
76402,3927
45384,3927
72690,3927
1101,3927
68168,3927
54328,3927
78072,3927
80451,3927
86851,3927
73987,3927
17446,3927
19770,3927
71543,3927
48522,3927
50238,3927
99905,3927
13887,3927
53480,3927
63437,879
35662,879
87799,879
30235,879
24463,879
55259,879
67509,879
21379,879
93846,879
80285,879
7387,879
48053,879
53512,879
59412,879
93189,879
1102,879
11191,879
21384,879
47980,879
19156,879
16278,879
79671,879
99060,879
18406,879
60970,879
4167,879
6106,879
80982,879
80534,879
84262,879
1547,879
93389,879
6682,879
5916,1467
40377,1467
40853,1467
24453,1467
76566,1467
72171,1467
89477,1467
57298,1467
79499,1467
36121,1467
14376,1467
97022,1467
76089,1467
31473,1467
95325,1467
39985,1467
54827,1467
1103,1467
69406,1467
81594,1467
56420,1467
3960,1467
67096,1467
6272,1467
78300,1467
86495,1467
97615,2477
57761,2477
65391,2477
61278,2477
97019,2477
47776,2477
57661,2477
73397,2477
21549,2477
87841,2477
55947,2477
29761,2477
61160,2477
24097,2477
11768,2477
89408,2477
81937,2477
74756,2477
71523,2477
51181,2477
97382,2477
73798,2477
50552,2477
1105,2477
94114,2477
85738,2477
44726,2477
15465,2477
98238,2494
54406,2494
69353,2494
35104,2494
53193,2494
93416,2494
38889,2494
4236,2494
51957,2494
47947,2494
1106,2494
61925,2494
15486,2494
78355,2494
3902,3819
28500,3819
28171,3819
6874,3819
14683,3819
25846,3819
7685,3819
1603,3819
75164,3819
41941,3819
32289,3819
76358,3819
8063,3819
70602,3819
52299,3819
40390,3819
56677,3819
98122,3819
37958,3819
12389,3819
66065,3819
1107,3819
82571,3819
77369,3819
42788,3819
59301,3819
78427,3819
53491,3819
92789,327
35601,327
9987,327
10602,327
25884,327
95383,327
1108,327
62936,327
76272,327
58450,327
89585,327
10017,327
84764,327
1136,327
90997,327
85774,327
56001,141
71325,141
40625,141
67118,141
1109,141
11370,141
27889,141
9898,141
2051,141
26969,141
32861,141
48880,141
73135,141
8223,141
5596,141
47719,141
12580,141
3194,141
96851,141
85965,141
44478,141
50006,141
68228,141
48973,141
44687,141
19121,141
95235,141
59952,141
8505,141
79790,141
83935,141
44556,141
73588,141
67101,141
6814,141
95589,141
78232,141
17686,714
83204,714
94910,714
11678,714
13340,714
57280,714
24406,714
86756,714
85718,714
10644,714
32266,714
10581,714
54199,714
1110,714
37505,714
97313,714
9844,714
95966,714
22707,714
20501,714
19110,714
63720,714
45737,714
12986,714
40517,714
36866,714
32638,714
38858,714
84522,714
23241,714
57059,714
97864,714
1442,714
18698,244
82457,244
50809,244
57992,244
14963,244
95676,244
86015,244
98225,244
2867,244
6605,244
1111,244
62697,244
13958,244
74148,244
96519,244
23849,244
73613,244
77739,244
87046,244
64994,918
36498,918
95175,918
89864,918
1112,918
45244,918
84905,918
33434,918
81752,918
63664,918
98064,918
40128,918
68350,918
19243,918
69634,918
3966,1782
72525,1782
60335,1782
36327,1782
99483,1782
93479,1782
28786,1782
88037,1782
83454,1782
56289,1782
19817,1782
24313,1782
39966,1782
69443,1782
34104,1782
45111,1782
71053,1782
51613,1782
62974,1782
51739,1782
11491,1782
48094,1782
43274,1782
30060,1782
1114,1782
61219,1782
78602,1782
99937,1782
23179,1746
12320,1746
35519,1746
48303,1746
83991,1746
92728,1746
4399,1746
55012,1746
73935,1746
76818,1746
26966,1746
44978,1746
17967,1746
65610,1746
46234,1746
39176,1746
96723,1746
41460,1746
4669,1746
84997,1746
9066,1746
87403,1746
23344,1746
27550,1746
27414,1746
45908,1746
63013,1746
2757,1746
88486,1746
46022,1746
42411,1746
56725,1746
10866,1746
7826,1746
67678,1746
75033,1746
1115,1746
72058,3092
66414,3092
97344,3092
82888,3092
93373,3092
40726,3092
51146,3092
64930,3092
83837,3092
35550,3092
47068,3092
12546,3092
13926,3092
65781,3092
62511,3092
92987,3092
1117,3092
66524,3092
26728,3092
60127,3092
90455,3841
61227,3841
78019,3841
67162,3841
38915,3841
68152,3841
27304,3841
84534,3841
32190,3841
1971,3841
99158,3841
38340,3841
98273,3841
30083,3841
87885,3841
43314,3841
72932,3841
37395,3841
54795,3841
97301,3841
1119,3841
87461,3841
63380,3841
74203,3841
33977,3841
22006,3841
34095,3841
22829,3841
26800,3841
75844,3841
71941,3841
98274,3841
12021,3841
99661,1707
48868,1707
86013,1707
16025,1707
18141,1707
13911,1707
5394,1707
44256,1707
63909,1707
65676,1707
94503,1707
61857,1707
21507,1707
63162,1707
32749,1707
87629,1707
44602,1707
41755,1707
51101,1707
35801,1707
78287,1707
51076,1707
38110,1707
1121,1707
58121,1707
49393,1707
39876,1707
86497,1707
6713,3887
87771,3887
62813,3887
20884,3887
90124,3887
59392,3887
4026,3887
79495,3887
99008,3887
34514,3887
64823,3887
30272,3887
21059,3887
85170,3887
1317,3887
22523,3887
1122,3887
95484,3887
27330,3887
29463,3887
71047,3887
32045,3887
52976,3887
47371,3887
22215,3887
36332,3887
80748,3887
28728,3887
14698,1592
1742,1592
4127,1592
45819,1592
83596,1592
81020,1592
44532,1592
3473,1592
58793,1592
72177,1592
47950,1592
